title,url,time_published,summary,source,ticker,sentiment_score,collected_at,combined_text,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_label,date
"Target, General Mills and 3M among Minnesota brands calling for ‘de-escalation’ amid ICE tensions",https://www.campaignlive.com/article/target-general-mills-3m-among-minnesota-brands-calling-de-escalation-amid-ice-tensions/1946292,2026-01-26 16:29:26,"Over 60 CEOs from Minnesota-based companies, including Target, 3M, and General Mills, have signed an open letter calling for ""de-escalation"" following recent ICE-related conflicts in the state that led to two fatal shootings. The letter emphasizes finding ""real solutions"" and fostering progress, a rare public stance for corporations especially during ongoing aggressive ICE raids. This development comes amid other controversies, such as a consumer boycott for Target and tech/finance CEOs attending a private screening of 'Melania' shortly after one of the shootings.",Campaign US,AAPL,-0.2938322424888611,2026-01-27 20:04:56.545402,"Target, General Mills and 3M among Minnesota brands calling for ‘de-escalation’ amid ICE tensions Over 60 CEOs from Minnesota-based companies, including Target, 3M, and General Mills, have signed an open letter calling for ""de-escalation"" following recent ICE-related conflicts in the state that led to two fatal shootings. The letter emphasizes finding ""real solutions"" and fostering progress, a rare public stance for corporations especially during ongoing aggressive ICE raids. This development comes amid other controversies, such as a consumer boycott for Target and tech/finance CEOs attending a private screening of 'Melania' shortly after one of the shootings.",0.31040847301483154,0.6042407155036926,0.08535081148147583,negative,2026-01-26
Logitech Upgrades Hybrid Meeting Experience With Rally AI Cameras,https://www.theglobeandmail.com/investing/markets/stocks/MSFT/pressreleases/37231138/logitech-upgrades-hybrid-meeting-experience-with-rally-ai-cameras/,2026-01-26 16:27:55,"Logitech has unveiled two new AI-powered conference cameras, the Rally AI Camera and Rally AI Camera Pro, designed to enhance hybrid meeting experiences in large spaces. These cameras feature dual setups, AI framing with RightSight 2, and facilitate easier setup and room usage tracking for IT teams. These new introductions, alongside recent products like the Muse digital pencil for Apple Vision Pro and solar-powered keyboards, highlight Logitech's commitment to innovation in supporting evolving work and creativity needs.",The Globe and Mail,AAPL,0.7170422207564116,2026-01-27 20:04:56.545403,"Logitech Upgrades Hybrid Meeting Experience With Rally AI Cameras Logitech has unveiled two new AI-powered conference cameras, the Rally AI Camera and Rally AI Camera Pro, designed to enhance hybrid meeting experiences in large spaces. These cameras feature dual setups, AI framing with RightSight 2, and facilitate easier setup and room usage tracking for IT teams. These new introductions, alongside recent products like the Muse digital pencil for Apple Vision Pro and solar-powered keyboards, highlight Logitech's commitment to innovation in supporting evolving work and creativity needs.",0.7256057858467102,0.008563565090298653,0.2658306062221527,positive,2026-01-26
Apple earnings preview: Morgan Stanley sees likely revenue beat and raise,https://www.investing.com/news/stock-market-news/apple-earnings-preview-morgan-stanley-sees-likely-revenue-beat-and-raise-4465652,2026-01-26 16:27:29,"Morgan Stanley anticipates Apple (AAPL) will report a revenue beat for its fiscal first quarter, driven by strong iPhone 17 demand, and expects a positive March-quarter outlook. Despite this, the bank suggests the stock might trade sideways to lower post-earnings due to cost pressures and seasonal performance, but maintains an Overweight rating and a $315 price target, foreseeing a stronger second half for 2026.",Investing.com,AAPL,-0.17098179459571838,2026-01-27 20:04:56.545404,"Apple earnings preview: Morgan Stanley sees likely revenue beat and raise Morgan Stanley anticipates Apple (AAPL) will report a revenue beat for its fiscal first quarter, driven by strong iPhone 17 demand, and expects a positive March-quarter outlook. Despite this, the bank suggests the stock might trade sideways to lower post-earnings due to cost pressures and seasonal performance, but maintains an Overweight rating and a $315 price target, foreseeing a stronger second half for 2026.",0.39810386300086975,0.5690856575965881,0.03281049802899361,negative,2026-01-26
Alphabet's Big Rally: Ranking The Magnificent 7 (NASDAQ:GOOGL),https://seekingalpha.com/article/4862619-alphabet-big-rally-ranking-the-magnificent-7,2026-01-26 14:57:57,"Alphabet Inc. (GOOGL) shares have seen a significant rally, with a 77% increase over the last year, driven by megatrends like cloud computing and AI. The author, an investment group leader, believes that Alphabet and the other ""Magnificent 7"" megacap stocks are poised for continued outperformance against the S&P 500. The article ranks these seven companies, with a particular focus on Alphabet, providing an informed opinion on future portfolio positioning.",Seeking Alpha,AAPL,0.7128104260191321,2026-01-27 20:04:56.545406,"Alphabet's Big Rally: Ranking The Magnificent 7 (NASDAQ:GOOGL) Alphabet Inc. (GOOGL) shares have seen a significant rally, with a 77% increase over the last year, driven by megatrends like cloud computing and AI. The author, an investment group leader, believes that Alphabet and the other ""Magnificent 7"" megacap stocks are poised for continued outperformance against the S&P 500. The article ranks these seven companies, with a particular focus on Alphabet, providing an informed opinion on future portfolio positioning.",0.7231926321983337,0.010382206179201603,0.26642516255378723,positive,2026-01-26
Apple unveils the new Black Unity Apple Watch band,https://www.apple.com/newsroom/2026/01/apple-unveils-the-new-black-unity-apple-watch-band/,2026-01-26 14:28:49,"Apple has revealed the new Apple Watch Unity Connection Braided Solo Loop to honor Black History Month and celebrate connection, making it available for order immediately. This special-edition band, designed by Black creatives and allies, showcases the colors of the Pan-African flag and is made from recycled polyester yarn. Apple is also making grants to organizations worldwide that promote creativity and connection in under-resourced communities.",Apple,AAPL,0.21441773418337107,2026-01-27 20:04:56.545407,"Apple unveils the new Black Unity Apple Watch band Apple has revealed the new Apple Watch Unity Connection Braided Solo Loop to honor Black History Month and celebrate connection, making it available for order immediately. This special-edition band, designed by Black creatives and allies, showcases the colors of the Pan-African flag and is made from recycled polyester yarn. Apple is also making grants to organizations worldwide that promote creativity and connection in under-resourced communities.",0.22479908168315887,0.010381347499787807,0.7648195624351501,neutral,2026-01-26
Meet the Man Running a “Modern-day Manhattan Project” in Fort Worth,https://www.dmagazine.com/publications/d-ceo/2026/january-february/alan-lund-mp-materials-fort-worth-innovation-awards/,2026-01-26 14:28:42,"Alan Lund leads MP Magnetics, a division of MP Materials, in a critical effort to rebuild the U.S. rare-earth magnet supply chain, primarily based in Fort Worth. This initiative, backed by General Motors, Apple, and the Department of Defense, aims to reduce America's dependency on China for essential materials used in advanced technologies. The company is focusing on developing domestic manufacturing capabilities and a skilled workforce to anchor key industries in the U.S.",D Magazine,AAPL,0.6547881923615932,2026-01-27 20:04:56.545408,"Meet the Man Running a “Modern-day Manhattan Project” in Fort Worth Alan Lund leads MP Magnetics, a division of MP Materials, in a critical effort to rebuild the U.S. rare-earth magnet supply chain, primarily based in Fort Worth. This initiative, backed by General Motors, Apple, and the Department of Defense, aims to reduce America's dependency on China for essential materials used in advanced technologies. The company is focusing on developing domestic manufacturing capabilities and a skilled workforce to anchor key industries in the U.S.",0.6648236513137817,0.010035458952188492,0.32514089345932007,positive,2026-01-26
"Qualcomm, Skyworks PT trimmed as handset outlook weakens By Investing.com",https://ca.investing.com/news/stock-market-news/qualcomm-skyworks-pt-trimmed-as-handset-outlook-weakens-4418746,2026-01-26 14:24:54,"Mizuho lowered price targets for Qualcomm (NASDAQ:QCOM) and Skyworks (NASDAQ:SWKS) due to a weakening handset outlook. The firm expects global handset shipments to fall by about 4% in 2026, with Chinese original design manufacturers expected to cut output by 10%. Memory price increases and supply shortages are key factors impacting production, particularly affecting Android makers, while Apple (NASDAQ:AAPL) is gaining market share in China.",Investing.com Canada,AAPL,-0.9626886378973722,2026-01-27 20:04:56.545409,"Qualcomm, Skyworks PT trimmed as handset outlook weakens By Investing.com Mizuho lowered price targets for Qualcomm (NASDAQ:QCOM) and Skyworks (NASDAQ:SWKS) due to a weakening handset outlook. The firm expects global handset shipments to fall by about 4% in 2026, with Chinese original design manufacturers expected to cut output by 10%. Memory price increases and supply shortages are key factors impacting production, particularly affecting Android makers, while Apple (NASDAQ:AAPL) is gaining market share in China.",0.009781824424862862,0.9724704623222351,0.017747679725289345,negative,2026-01-26
"Jensen Huang Gets Much, Much Richer",https://247wallst.com/investing/2026/01/26/jensen-huang-gets-much-much-richer/,2026-01-26 13:58:21,"Jensen Huang, CEO of Nvidia, has become the ninth richest person in the world with a net worth of $155 billion, largely due to Nvidia's dominant position in the high-end AI chip market. The company, which Huang started in 1993, now has a market cap of $4.57 trillion and has seen its stock rise 1,344% in the past five years. Despite some skeptics pointing to potential challenges from competition and a possible slowdown in AI industry growth, Nvidia's recent earnings show continued strong revenue and earnings growth.",24/7 Wall St.,AAPL,0.9278990868479013,2026-01-27 20:04:56.545410,"Jensen Huang Gets Much, Much Richer Jensen Huang, CEO of Nvidia, has become the ninth richest person in the world with a net worth of $155 billion, largely due to Nvidia's dominant position in the high-end AI chip market. The company, which Huang started in 1993, now has a market cap of $4.57 trillion and has seen its stock rise 1,344% in the past five years. Despite some skeptics pointing to potential challenges from competition and a possible slowdown in AI industry growth, Nvidia's recent earnings show continued strong revenue and earnings growth.",0.9467092752456665,0.01881018839776516,0.034480661153793335,positive,2026-01-26
Apple unveils long-awaited updated AirTag (AAPL:NASDAQ),https://seekingalpha.com/news/4542463-apple-unveils-long-awaited-updated-airtag,2026-01-26 13:57:09,"Apple has announced a new version of its AirTag item finder, featuring an extended range compared to its predecessor. The updated device is now available for order on Apple's website, with in-store availability expected ""soon."" The article also notes the initial publication time as January 26, 2026, at 9:16 AM ET.",Seeking Alpha,AAPL,0.07925587892532349,2026-01-27 20:04:56.545412,"Apple unveils long-awaited updated AirTag (AAPL:NASDAQ) Apple has announced a new version of its AirTag item finder, featuring an extended range compared to its predecessor. The updated device is now available for order on Apple's website, with in-store availability expected ""soon."" The article also notes the initial publication time as January 26, 2026, at 9:16 AM ET.",0.08997379243373871,0.010717913508415222,0.8993083238601685,neutral,2026-01-26
"TikTok’s Khaby Lame Secures Landmark $900M Deal with Rich Sparkle Holdings, Redefining Creator Economy Scale",https://www.tekedia.com/tiktoks-khaby-lame-secures-landmark-900m-deal-with-rich-sparkle-holdings-redefining-creator-economy-scale/,2026-01-26 13:57:02,"TikTok star Khaby Lame has finalized a groundbreaking $900 million to $975 million all-stock deal with U.S.-listed Rich Sparkle Holdings. This transaction involves the partial sale of Lame's operating company and grants Rich Sparkle exclusive global commercial rights to his brand for 36 months, aiming to transform his viral persona into a platform-integrated business empire. The deal also includes the development of an AI-powered digital twin of Lame and targets over $4 billion in annual sales.",Tekedia,AAPL,0.6805311273783445,2026-01-27 20:04:56.545414,"TikTok’s Khaby Lame Secures Landmark $900M Deal with Rich Sparkle Holdings, Redefining Creator Economy Scale TikTok star Khaby Lame has finalized a groundbreaking $900 million to $975 million all-stock deal with U.S.-listed Rich Sparkle Holdings. This transaction involves the partial sale of Lame's operating company and grants Rich Sparkle exclusive global commercial rights to his brand for 36 months, aiming to transform his viral persona into a platform-integrated business empire. The deal also includes the development of an AI-powered digital twin of Lame and targets over $4 billion in annual sales.",0.6892825961112976,0.008751468732953072,0.30196595191955566,positive,2026-01-26
26th January – Threat Intelligence Report,https://research.checkpoint.com/2026/26th-january-threat-intelligence-report/,2026-01-26 13:40:49,"This Threat Intelligence Report for January 26, 2026, highlights recent cyber incidents including ransomware attacks by RansomHub on Luxshare and an alleged database leak from Under Armour. It also discusses AI-related threats such as prompt injection flaws in Google Calendar assistant, web attack techniques using LLM APIs to generate malicious JavaScript, and advanced language models creating zero-day exploits. The report further covers vulnerabilities, patches for Zoom and Fortinet, and details from Check Point Research on AI-authored malware, KONNI phishing campaigns, and a new ransomware family called Osiris.",Check Point Software,AAPL,-0.07920397631824017,2026-01-27 20:04:56.545415,"26th January – Threat Intelligence Report This Threat Intelligence Report for January 26, 2026, highlights recent cyber incidents including ransomware attacks by RansomHub on Luxshare and an alleged database leak from Under Armour. It also discusses AI-related threats such as prompt injection flaws in Google Calendar assistant, web attack techniques using LLM APIs to generate malicious JavaScript, and advanced language models creating zero-day exploits. The report further covers vulnerabilities, patches for Zoom and Fortinet, and details from Check Point Research on AI-authored malware, KONNI phishing campaigns, and a new ransomware family called Osiris.",0.02469331957399845,0.10389729589223862,0.8714093565940857,neutral,2026-01-26
"149M logins exposed in unsecured database, inc 900k Apple accounts",https://9to5mac.com/2026/01/26/149m-logins-exposed-in-unsecured-database-inc-900k-apple-accounts/,2026-01-26 13:34:36,"A security researcher has discovered an unsecured cloud database containing 149 million account logins, including 900,000 for Apple accounts. This follows a similar discovery last year of a database with 184 million records. The data is believed to be collected by infostealers, emphasizing the importance of using unique, strong passwords and password managers to prevent credential stuffing attacks.",9to5Mac,AAPL,0.08459159545600414,2026-01-27 20:04:56.545416,"149M logins exposed in unsecured database, inc 900k Apple accounts A security researcher has discovered an unsecured cloud database containing 149 million account logins, including 900,000 for Apple accounts. This follows a similar discovery last year of a database with 184 million records. The data is believed to be collected by infostealers, emphasizing the importance of using unique, strong passwords and password managers to prevent credential stuffing attacks.",0.10481008142232895,0.020218485966324806,0.8749713897705078,neutral,2026-01-26
Is Schwab Fundamental U.S. Large Company ETF (FNDX) a Strong ETF Right Now?,https://www.sharewise.com/us/news_articles/Is_Schwab_Fundamental_US_Large_Company_ETF_FNDX_a_Strong_ETF_Right_Now_Zacks_20260126_1220,2026-01-26 13:28:09,"The Schwab Fundamental U.S. Large Company ETF (FNDX), launched in 2013, is a smart beta ETF focused on large-cap value stocks, managing over $23.14 billion in assets. It tracks the Russell RAFI US Large Co. Index, aiming to outperform market-cap weighted indexes through a fundamental weighting strategy. FNDX has an expense ratio of 0.25%, a dividend yield of 1.58%, and has shown a 15.93% return over the past year, making it a medium-risk option for investors.",sharewise.com,AAPL,0.4230671161785722,2026-01-27 20:04:56.545417,"Is Schwab Fundamental U.S. Large Company ETF (FNDX) a Strong ETF Right Now? The Schwab Fundamental U.S. Large Company ETF (FNDX), launched in 2013, is a smart beta ETF focused on large-cap value stocks, managing over $23.14 billion in assets. It tracks the Russell RAFI US Large Co. Index, aiming to outperform market-cap weighted indexes through a fundamental weighting strategy. FNDX has an expense ratio of 0.25%, a dividend yield of 1.58%, and has shown a 15.93% return over the past year, making it a medium-risk option for investors.",0.431810200214386,0.008743084035813808,0.5594466924667358,neutral,2026-01-26
How 2026 AI Spending Forecasts Could Reshape Big Tech Stock Performance,https://www.morningstar.com/stocks/how-2026-ai-spending-forecasts-could-reshape-big-tech-stock-performance,2026-01-27 18:10:37,"This article discusses how capital expenditure projections for AI spending by hyperscalers like Microsoft, Meta, Alphabet, and Amazon will be crucial for their stock performance in 2026. While financial results for the past quarter might meet expectations, the market's focus will primarily be on the future capex guidance for AI development. Analyst David Sekera suggests that if these spending forecasts do not continue to increase, investors in AI stocks, many of which are already considered overvalued, could face disappointment.",Morningstar,GOOGL,-0.7949424907565117,2026-01-27 20:04:57.896424,"How 2026 AI Spending Forecasts Could Reshape Big Tech Stock Performance This article discusses how capital expenditure projections for AI spending by hyperscalers like Microsoft, Meta, Alphabet, and Amazon will be crucial for their stock performance in 2026. While financial results for the past quarter might meet expectations, the market's focus will primarily be on the future capex guidance for AI development. Analyst David Sekera suggests that if these spending forecasts do not continue to increase, investors in AI stocks, many of which are already considered overvalued, could face disappointment.",0.04875839501619339,0.8437008857727051,0.10754074156284332,negative,2026-01-27
"Broadcom Set To Dominate Custom AI Chip Market With 60% Share By 2027, Counterpoint Says",https://www.benzinga.com/markets/tech/26/01/50165889/broadcom-set-to-dominate-custom-ai-chip-market-with-60-share-by-2027-counterpoint-says,2026-01-27 17:29:15,"Counterpoint Research predicts that Broadcom will lead the custom AI chip market, holding a 60% share by 2027, despite increasing competition. Hyperscalers like Google, Amazon, and Microsoft are rapidly scaling their internal AI server compute ASICs to meet surging demand. While Google's TPUs will remain foundational, the market is diversifying with significant contributions from Meta and Microsoft, shifting away from a duopoly.",Benzinga,GOOGL,0.8787229638546705,2026-01-27 20:04:57.896429,"Broadcom Set To Dominate Custom AI Chip Market With 60% Share By 2027, Counterpoint Says Counterpoint Research predicts that Broadcom will lead the custom AI chip market, holding a 60% share by 2027, despite increasing competition. Hyperscalers like Google, Amazon, and Microsoft are rapidly scaling their internal AI server compute ASICs to meet surging demand. While Google's TPUs will remain foundational, the market is diversifying with significant contributions from Meta and Microsoft, shifting away from a duopoly.",0.8876810669898987,0.008958103135228157,0.10336094349622726,positive,2026-01-27
"Earnings call transcript: NextEra Energy Q4 2025 misses forecasts, stock dips",https://www.investing.com/news/transcripts/earnings-call-transcript-nextera-energy-q4-2025-misses-forecasts-stock-dips-93CH-4467995,2026-01-27 15:45:01,"NextEra Energy (NEE) reported Q4 2025 earnings that missed analyst expectations, with an EPS of $0.54 against a $0.56 forecast and revenue of $6.5 billion versus an anticipated $6.78 billion. This led to a pre-market stock decline of 1.08%. Despite the quarterly miss, the company achieved an 8% increase in full-year 2025 EPS to $3.71 and aims for 8%+ annual EPS growth through 2035, driven by strategic infrastructure investments and a strong pipeline of renewable and storage projects.",Investing.com,GOOGL,0.9086987897753716,2026-01-27 20:04:57.896431,"Earnings call transcript: NextEra Energy Q4 2025 misses forecasts, stock dips NextEra Energy (NEE) reported Q4 2025 earnings that missed analyst expectations, with an EPS of $0.54 against a $0.56 forecast and revenue of $6.5 billion versus an anticipated $6.78 billion. This led to a pre-market stock decline of 1.08%. Despite the quarterly miss, the company achieved an 8% increase in full-year 2025 EPS to $3.71 and aims for 8%+ annual EPS growth through 2035, driven by strategic infrastructure investments and a strong pipeline of renewable and storage projects.",0.94499671459198,0.03629792481660843,0.01870531402528286,positive,2026-01-27
Broadcom set to retain leadership position as AI server compute ASIC partner through 2027: Counterpoint,https://seekingalpha.com/news/4542867-broadcom-set-to-retain-leadership-position-as-ai-server-compute-asic-partner-through-2027,2026-01-27 15:09:59,"Counterpoint Research projects Broadcom will maintain its leading position in the AI server compute ASIC market, holding approximately 60% of the partner share by 2027. This growth is largely fueled by hyperscalers like Google, AWS, Meta, and Microsoft, who are increasingly deploying in-house AI accelerators to meet escalating computing demands and reduce reliance on general-purpose GPUs. While Google and Amazon's shares are expected to decline due to diversification, Marvell's new technologies could expand its presence in scale-up connectivity.",Seeking Alpha,GOOGL,0.03208664059638977,2026-01-27 20:04:57.896433,"Broadcom set to retain leadership position as AI server compute ASIC partner through 2027: Counterpoint Counterpoint Research projects Broadcom will maintain its leading position in the AI server compute ASIC market, holding approximately 60% of the partner share by 2027. This growth is largely fueled by hyperscalers like Google, AWS, Meta, and Microsoft, who are increasingly deploying in-house AI accelerators to meet escalating computing demands and reduce reliance on general-purpose GPUs. While Google and Amazon's shares are expected to decline due to diversification, Marvell's new technologies could expand its presence in scale-up connectivity.",0.4870229661464691,0.45493632555007935,0.05804074555635452,positive,2026-01-27
Does Azure AI Growth Make Microsoft Stock a Buy Ahead of Q2 Earnings?,https://sg.finance.yahoo.com/news/does-azure-ai-growth-microsoft-145100095.html,2026-01-27 14:57:47,"Microsoft's upcoming Q2 fiscal 2026 earnings are expected to highlight significant growth in its Intelligent Cloud segment, primarily driven by Azure and its AI initiatives. Key factors include a major partnership with OpenAI, expansion of its AI ecosystem through Azure Ignite innovations like Microsoft Foundry, and enhanced infrastructure, all contributing to increased Azure consumption and making Microsoft stock a potential buy. The company faces competition but solidifies its position through strategic investments and product development.",Yahoo Finance Singapore,GOOGL,0.9309985162690282,2026-01-27 20:04:57.896435,"Does Azure AI Growth Make Microsoft Stock a Buy Ahead of Q2 Earnings? Microsoft's upcoming Q2 fiscal 2026 earnings are expected to highlight significant growth in its Intelligent Cloud segment, primarily driven by Azure and its AI initiatives. Key factors include a major partnership with OpenAI, expansion of its AI ecosystem through Azure Ignite innovations like Microsoft Foundry, and enhanced infrastructure, all contributing to increased Azure consumption and making Microsoft stock a potential buy. The company faces competition but solidifies its position through strategic investments and product development.",0.9406318068504333,0.009633290581405163,0.04973491281270981,positive,2026-01-27
"Meta signs deal to pay Corning up to $6 billion for fiber-optic cables, CNBC reports",https://wkzo.com/2026/01/27/meta-signs-deal-to-pay-corning-up-to-6-billion-for-fiber-optic-cables-cnbc-reports/,2026-01-27 14:41:09,"Meta Platforms has reportedly signed a deal with Corning worth up to $6 billion through 2030 for fiber-optic cables to support its AI data centers. Corning expects AI hyperscalers like Meta, Amazon, Alphabet, and Microsoft to be its primary customers next year, driving significant growth and prompting an expansion of its cable factory in North Carolina. This agreement underscores Meta's aggressive investment in AI infrastructure despite recent challenges with its AI models.",WKZO,GOOGL,0.9309273129329085,2026-01-27 20:04:57.896437,"Meta signs deal to pay Corning up to $6 billion for fiber-optic cables, CNBC reports Meta Platforms has reportedly signed a deal with Corning worth up to $6 billion through 2030 for fiber-optic cables to support its AI data centers. Corning expects AI hyperscalers like Meta, Amazon, Alphabet, and Microsoft to be its primary customers next year, driving significant growth and prompting an expansion of its cable factory in North Carolina. This agreement underscores Meta's aggressive investment in AI infrastructure despite recent challenges with its AI models.",0.9447768926620483,0.013849579729139805,0.041373588144779205,positive,2026-01-27
"J. Safra Sarasin Holding AG Purchases 142,929 Shares of Arch Capital Group Ltd. $ACGL",https://www.marketbeat.com/instant-alerts/filing-j-safra-sarasin-holding-ag-purchases-142929-shares-of-arch-capital-group-ltd-acgl-2026-01-27/,2026-01-27 14:33:41,"J. Safra Sarasin Holding AG significantly increased its stake in Arch Capital Group Ltd. (NASDAQ:ACGL) by 100.4%, purchasing an additional 142,929 shares, bringing its total to 285,340 shares valued at $25.89 million. Other institutional investors also made large moves in ACGL stock, with various firms increasing their positions and some insiders selling shares. Analyst ratings for Arch Capital Group currently show a consensus ""Hold"" with an average target price of $107.53.",MarketBeat,GOOGL,0.9121295595541596,2026-01-27 20:04:57.896439,"J. Safra Sarasin Holding AG Purchases 142,929 Shares of Arch Capital Group Ltd. $ACGL J. Safra Sarasin Holding AG significantly increased its stake in Arch Capital Group Ltd. (NASDAQ:ACGL) by 100.4%, purchasing an additional 142,929 shares, bringing its total to 285,340 shares valued at $25.89 million. Other institutional investors also made large moves in ACGL stock, with various firms increasing their positions and some insiders selling shares. Analyst ratings for Arch Capital Group currently show a consensus ""Hold"" with an average target price of $107.53.",0.9235784411430359,0.011448881588876247,0.06497274339199066,positive,2026-01-27
CRM vs. ADBE: Which Enterprise Software Stock Is the Better Buy?,https://www.theglobeandmail.com/investing/markets/stocks/CRM/pressreleases/37250212/crm-vs-adbe-which-enterprise-software-stock-is-the-better-buy/,2026-01-27 14:26:54,"This article compares Salesforce (CRM) and Adobe (ADBE) to determine which enterprise software stock is a better investment, especially with the rise of AI. While both companies are integrating AI into their offerings and showing solid financial performance, Salesforce is identified as the stronger buy due to its clearer path to AI monetization, stronger customer stickiness, and better margin stability. Salesforce currently holds a Zacks Rank #2 (Buy), whereas Adobe has a Zacks Rank #3 (Hold).",The Globe and Mail,GOOGL,0.7769430661574006,2026-01-27 20:04:57.896441,"CRM vs. ADBE: Which Enterprise Software Stock Is the Better Buy? This article compares Salesforce (CRM) and Adobe (ADBE) to determine which enterprise software stock is a better investment, especially with the rise of AI. While both companies are integrating AI into their offerings and showing solid financial performance, Salesforce is identified as the stronger buy due to its clearer path to AI monetization, stronger customer stickiness, and better margin stability. Salesforce currently holds a Zacks Rank #2 (Buy), whereas Adobe has a Zacks Rank #3 (Hold).",0.7857933640480042,0.008850297890603542,0.20535637438297272,positive,2026-01-27
Pitchdeck: How Flora Sold Investors on Its $42M Plan to Build 'the next Adobe',https://www.adweek.com/media/pitchdeck-how-flora-sold-investors-on-its-42m-plan-to-build-the-next-adobe/,2026-01-27 14:03:41,"Flora, a creative AI startup founded in 2024, has raised $42 million in Series A funding to address the fragmentation of generative AI tools for brands and agencies. The platform offers a unified environment for various AI tools, targeting professional creatives and boasting clients like Nike and Levi's. CEO Weber Wong aims to create ""the next Adobe"" by streamlining the creative process for campaigns from concept to execution.",ADWEEK,GOOGL,0.27666398230940104,2026-01-27 20:04:57.896443,"Pitchdeck: How Flora Sold Investors on Its $42M Plan to Build 'the next Adobe' Flora, a creative AI startup founded in 2024, has raised $42 million in Series A funding to address the fragmentation of generative AI tools for brands and agencies. The platform offers a unified environment for various AI tools, targeting professional creatives and boasting clients like Nike and Levi's. CEO Weber Wong aims to create ""the next Adobe"" by streamlining the creative process for campaigns from concept to execution.",0.28539013862609863,0.008726156316697598,0.7058836817741394,neutral,2026-01-27
Northrop Grumman's (NYSE:NOC) Q4 CY2025 Sales Top Estimates,https://finviz.com/news/288076/northrop-grummans-nyse-noc-q4-cy2025-sales-top-estimates,2026-01-27 12:58:26,"Northrop Grumman (NYSE:NOC) reported better-than-expected revenue and GAAP profit in Q4 CY2025, with sales up 9.6% year-on-year to $11.71 billion and EPS significantly beating estimates. However, the company's full-year revenue guidance came in slightly below analyst expectations. Despite mixed long-term growth trends in revenue and operating margin, the company's backlog growth and recent EPS acceleration suggest underlying demand and effective financial management.",Finviz,GOOGL,0.9166275672614574,2026-01-27 20:04:57.896444,"Northrop Grumman's (NYSE:NOC) Q4 CY2025 Sales Top Estimates Northrop Grumman (NYSE:NOC) reported better-than-expected revenue and GAAP profit in Q4 CY2025, with sales up 9.6% year-on-year to $11.71 billion and EPS significantly beating estimates. However, the company's full-year revenue guidance came in slightly below analyst expectations. Despite mixed long-term growth trends in revenue and operating margin, the company's backlog growth and recent EPS acceleration suggest underlying demand and effective financial management.",0.9499509334564209,0.033323366194963455,0.016725776717066765,positive,2026-01-27
Mitsubishi UFJ Trust & Banking Corp Reduces Holdings in Western Digital Corporation $WDC,https://www.marketbeat.com/instant-alerts/filing-mitsubishi-ufj-trust-banking-corp-reduces-holdings-in-western-digital-corporation-wdc-2026-01-27/,2026-01-27 11:48:39,"Mitsubishi UFJ Trust & Banking Corp has decreased its stake in Western Digital Corporation by 10.4%, selling 17,142 shares and now holding 147,665 shares valued at $17.73 million. Despite this reduction, several other major institutions have significantly increased their positions in WDC, with institutional ownership reaching 92.51%. Western Digital recently surpassed earnings expectations, raised its dividend, and received multiple analyst price target upgrades, indicating a positive outlook.",MarketBeat,GOOGL,-0.7256911247968674,2026-01-27 20:04:57.896446,"Mitsubishi UFJ Trust & Banking Corp Reduces Holdings in Western Digital Corporation $WDC Mitsubishi UFJ Trust & Banking Corp has decreased its stake in Western Digital Corporation by 10.4%, selling 17,142 shares and now holding 147,665 shares valued at $17.73 million. Despite this reduction, several other major institutions have significantly increased their positions in WDC, with institutional ownership reaching 92.51%. Western Digital recently surpassed earnings expectations, raised its dividend, and received multiple analyst price target upgrades, indicating a positive outlook.",0.12649203836917877,0.8521831631660461,0.02132481522858143,negative,2026-01-27
Mill Capital Management LLC Cuts Stock Position in Alphabet Inc. $GOOG,https://www.marketbeat.com/instant-alerts/filing-mill-capital-management-llc-cuts-stock-position-in-alphabet-inc-goog-2026-01-27/,2026-01-27 11:09:29,"Mill Capital Management LLC reduced its stake in Alphabet Inc. ($GOOG) by 4.3% in the third quarter, selling 16,256 shares and now holding 363,453 shares valued at $88.5 million. Despite this reduction, Alphabet remains the firm's fourth-largest holding. The article also details other institutional investor activity, recent news impacting Alphabet with both positive and negative sentiment, and financial performance data.",MarketBeat,GOOGL,-0.9599215295165777,2026-01-27 20:04:57.896449,"Mill Capital Management LLC Cuts Stock Position in Alphabet Inc. $GOOG Mill Capital Management LLC reduced its stake in Alphabet Inc. ($GOOG) by 4.3% in the third quarter, selling 16,256 shares and now holding 363,453 shares valued at $88.5 million. Despite this reduction, Alphabet remains the firm's fourth-largest holding. The article also details other institutional investor activity, recent news impacting Alphabet with both positive and negative sentiment, and financial performance data.",0.009076366201043129,0.9689978957176208,0.02192569151520729,negative,2026-01-27
